digit,code
4,100002100000022243234444444444444466544444444444322221002221000002210000210210000002222224444444444444654665444444654446546544446654444654666076600000076007607600076600000000000000
9,3100210222210222221012222210222222224444444444654465466546544444465444444654444446654444446546666660000000022100000021000021076665466666654466666600760000000021000210222
1,00000000210000210000012102222244446544444654444444444465444444665444654444446546545654666660000002100021000021000022100021
8,1000210000221022210022222210222222222244444466654444444444665444465444654465432432224444322444665446666654666666666666666666660760000000021002210210210000000000000
0,00002102221002210222224431222224432432222444432444322444444444444444665444654465466546665446666546666666666660766660000760000007600000000002100000021000221
2,100000000000210210222210022210222222224323432444444444444444654665465465446654654322102222244444444666546666660766666666546666544666666546660766670760000000021022102222221002222244
2,100007600021000022221022222222224322244322432432444444444444444443234324444444466666600766665446546546666544654666666666666666660760000766000221000022210221002221022221022222222222
3,102210210210076666666666660000002221022222222222222243244444444444654444443222432244432444444446544665465466654466665466666666666607666600002222222222222102222210221002100076007660
4,102222224432432244446654322444432222222222221012100000000210000222222224432444444444432343244446666546544443244446546666660760076000076666660766666666666666666076600760000000000021
1,100210002102100002210000002222244444444654444446544446544466544446544465444465444445654666660000000021000000210000210221000
3,100002102222221021022221000076654654666666666666666000002222100222222102222222222222224324444444465444466544443224443244444444446544666654666654666666666666666666607666666660760076
7,310000002100007666666665466600000210022210222222222222244443244444444654322244444466654654444444444444443244444466666607600000000000000000076666660000022222
4,002102102100222244324444465446546654444443221021002221022100021000021000022102222244444444444446544465443244444654466546665444654444665444465466666666000000210002210000766666666666
1,000000000000000210021022222222222224444444444444665444654444446546544444466544446546546545654666666660000000000221000021021000021000221
4,221022222444444654446544446654322222222222222222222224322221021000000000000000007600000022222244444432444444444444444444444444654444444444444446666660000000000000766660766666666666
1,1000000000000000000002222244444444444443224446654444444444444444444444446544446666660000000000000000000022100000
5,222222444665444432222100000021022102100222222222222210222222222244444466666666666666654666654654465465432224432432243244444444444446666546665466666666076666666607660000000022100222
9,102222100222221022224322210222222432222443243243224432444444444444444444465466544446546546654466666666665466607666666007666600000000221022222444653243222222102222221002102210000210
6,021002102210210021022222243244324322444665446546546544665432222221022224324324323432444446544446654654465466666666666666666666666666666076007607660760000000021000022100021002100022
9,00002100021002210222224322222244324444465444465444444446544444444444444444444446666660760000000000000766666607600000000000000021
0,00002100021002210222222222243244324322444432444444444444444446544466544446544466654466665466666666660766660076000000000000000002100022100000021
5,210000002102222100222222102222222244446654666546666665465446544432102222222222222224444324444444444444444465444665446665466666666660766666600760007660000221022244444432432222222222
7,002102102100002222222244444432222102100222222444444654665444465444465465444665446544465465446654446544654666666000000210002210021000210021000221021002107607666654654444654666607600
6,10021000210021022224324444446546532444654444444432102100002222102222222244444444444446654444465446546546654466666546666076660000766000000000000000000000022100000
8,210022221022222222222222432222221022224322244322444665465446546666546665446654443224444444444444444466544666546666666607600766660760000000000000002102102210076600076007600000
2,102100222222102222222222222432443244444444444444444654446544665444322443243222222432224444446666666607666667076666666666544666666660000002102210021021021002210002102100000021007607
0,210021022222222222222222222222222222224324432243244444444444444444446544665444654666654466666666666666666666666666660076076607600000000000000000210221000000
7,22100021002222222210222222222222222444444444444444446654444654446544444465444444446654444666666660000002210000002100000021000210000002210000766665446666665444654466666600000000000
3,102222100222102222222222222222222432222444444444446546654654465444322243224432444444444465466544666665466666666666076660000002222222222221022221007607666666076666007607600021002222
5,210021022222222222222222222222222222224322222244444466666666666666666666660765466665466666654444322444432432222432432443243224444324446546654465466666666666607666600760766076000000
8,0000002102210222100222222102222222244443244444444654446544666654654444443244444444446546544666654666666666666666666600000021000210000222210210000000076000021
2,222210222102210076666666666666660760000000022222222222222222432222244322222244444444654654665446546546666546665443222432243244322243221022210022224444446544456665466666666660766660
8,1000000002100210222222222222222432444432244443244465466544654654654444444444444666654444446665466666666076600760000000022221021000021021000760076000
2,322222222210221000021000210076666546544666546666666600021000022210221002221022222222222432444444444444444654444665465444432444444444465444466600766000000765446546654666544666654666
4,3210002102100000021000022222222444444444465444444444444444444324444444432244444444666666076000076600000000760000007654654466660076660000021002222
8,0210021022102100222222102222222243244446666665444654444654444444466544443222243222444444444444466654666666076660076600000000007666076666007600000000210221021
5,002102102100002222432221022222222222222222244444466666666666666654665465446666665465465444432224322224322244444444444446546665456665466666666660000002222222210222102210000766666607
8,21000000210221002221022222222222222244444444654666653244465444465444654444324324444324446546544666654666666666666660766007600000210022221000210000000000076000
9,32221022222210222221012222222210222432223444324444444465466544654666654654654465466544466654444654445666660000000000021000210076666666666660766660000000021000222210022
7,100022100002222243222210222222222222222432444444444444444444654446654654444446544446544466544654666666660000000021022100002100002100000210022100000217666666666654466546660766660000
1,000000210002100000022100002222244444444444446544444465444446544446654444446544465444466666607600000000000222100022100000021
2,100000022210022221022222222432444444444444444444654446654444654654322222222221022222244444444446666544666666666666665466666666076600000000221000021021000021022102100000021007666666
4,210021022224444444444444444444466544432222221022222222102210021000210000221000210022244322444665444444654322222244446666546546666544444432244324446546666544666666660000000000000766
5,100210210210022102224322221022222222222222222444465466666666654666666665465322224322243243224432432444444446546546654466666546666666666654666076666666607660076000000002222224444324
5,021002222102222222222222222222222222243244446546666660766666666666654666654666654465432222221022222222221022222243222222432432222444444444446546654446665446666546666665466666666660
1,0000000000000210000002222224444444444665444444444444444444444444444443224444665466607600000076600000000000000000221
8,1000022222222222222222432222222222222222222223432444666666665466666666544666654666544444444444444444444446654446544666654666660767076000000000000210000002210210021000000000076660
1,10000000000000007600000022222444444322444444444444444444444444444444444444444466660000000076000000000000000
4,02210222222224446654432243222224322100000000210000002222224324444444444444444444465444444444444665444444444654666666000000000000000000012100076666666607666600766666607600000021
4,022243224444444444322222222222244322221002107600007600000000210222222444432444324444443224444444444444665444444444444444446666666600000076000210000007600766666666666666654466666666
6,0221000210000210000210222222444444444465444465466544322222222222444444444444665465446546546666544666546666666666600000000000000022100002100021000021
5,210000210000002222224322222222222221022222432222444444446666665446666666666666666654443222222443243244432444444444444465466654466666654666666666666666666666600000000002222222222222
8,2222102221002222102222222222432443244444432222224322224446545666546546654444444444444654654654466665466666666660760000000021000000210076660766660760767000000022100210
9,2102210022210222222222222222222243222244443244444444444444444444444444444444444444446666607660000000000000000000076665466666666666660766607660760000000000000
2,100002102100222222102222222222444432432243244444444444446544466544654322224322244322444446654466600760766666666666666654666654466665466666666000000000022221002222102222210221002221
3,100002102222222222222432222224432224322222222444444444444465432444444444444444446544446666546666666666666666666666607666600760000000000002224324444322432222224322222222102222221000
0,322444444444444654444444444432432432222102221022221000021000000000000000760000760766660766666654666660000002102222222222224322222244443243224432444324444444444444446544465446654654
5,021000022102100002102222224444322222243222444444666660075446660076666544654444443243222244444444446544446654654654466665466666666076000000222222432102102210021000000766666666660000
1,10210000210002210000210000210222244444444665444465444654444654446654444446544446544465444466666666000000210210000210002210000210
4,210760000000000000222222224444444444444444444465444321021022100000000000000022222432244444444444444466544444444444444444444444466666076700000000007666665466660766600000000210210000
0,21021002210210210021022222244443243222243244443224324444444444654466546546666546666654466666654666666666666666666660760000210000012102102102210021000
5,000221000022222102222102222100222102222224444444465466666654466665466666654654444324322444432444446544665444654466654666666666660760076076600000000222243244324322432102222100002100
1,2100000000000000000000222222444432444444444465444444446654444446544444465444444446666076000000000002100000000221000
2,102210210021022222222222224324432444444444444444446544465444432432443221002222244322444446654444666666666666076707607607654666654666666076660000766000221000021022222222222221000000
9,2102222100222222102222222222222222222432444444444444444444444444444446544444444444444466666600000000000000000000765446666666666666666600766660760760000000000000210
2,221022210222210022222222102222243224444444444466544444465444322222243244322224444466660766607666666666666666546666546666666654466666600760002100012222222210222222222210210210022100
4,002102102100222244443244465446546654654444654665444444322432221000221002100021000021022100021000021000022102222222244446654654446544446654444654446544443222222444665465446665466665
1,10000007600000021022222222432444444322443244465432444444444443222444444446543244446546666666666660000766000000000000000000000760000
6,0021022210000221022222222224444444466665444465465465444466543222210222222224322243222244324444444444444446546666666666666666666076600766600076007660007600000000000000021000221
8,32210021022221021002222102222222244444444446654444654444654324324444322444324444654446654465466666666660760076600000000002210000210007666607654666000076600000222
0,22100000022210222222222243222222443243224444324444444465444444444466546546544654666654444446666666607600760007660000007600000000002100000000000
4,310021021022222244444432444654444322221000021000000210000000022222222432344444444444466544444444654444654444466544446544444466666666666600000021000000766666666546666666607660000000
9,002102102100222210222222222243244322444444444444444446654444444444444446544444465466666600000000000002100000121076654666666666666660766000000000000221
0,221022210222210022222102222222222222444444444443222243244465456546544444444654665465446546546666665446666666666666007666076607600000000000002102210000000000222100
0,10002210222221002222222244322222222432222432222443244444444444654666654654466665466666666544666666666666666666600766660000000000000210121021021
5,210000210221000021022222222432222222222223432444666654666666666607654665446543222222222244443224324443244444444444446546666544654666666666666666666607666600766607660760000002222222
9,10021021022221002102222222243244324444444444446544444444444444444444446544444466666600000000000000000210000007654666666666666000000000000
2,310021022222222222222222222222222432222443243224444444466544446665466546546544666654666546546666544322221022222222100222443243224444446666666666654666666666666666666600007600021000
3,102210210022222210222222222243244443244465444465444466665432243222432443224444444444665465446665466666666666666666666000000002222224443222222221022221021000076076607666007607666600
5,121022222221002222222222222222222222222222244444466666666666666666665446666007665446666546543244322224322443244432244444456544466665446666666666600766660766000000222243224432222222
9,210221002222210222222224322222222443222244444654444446654465465465466544446546546544446654444654666666000000221021000000210210000766666666076000000000000000
4,322444444443210000000000000000000022222244444444444324444444432222100222222224444654665466666666544444444444322444444446666660760000000000076600076665466666600000000000000000002222
4,102210222444444444465432224432222100000000000002100000022222244444444444444444444322222222444446666544666665444665443224446654444446666666600002210000000000007666666007666607600000
3,100760002100002221022222222222432444444444444432224444322444444444444444444466544446546666666666076666007600000000222244324324322221021000000000000000760766546546666666600000021022
9,0021022210221002221022222222222224324432444322444444665465444465466544446546544444444324444446666666607600000000000002107666666666666666007607600021000021000221
2,100210222102210021022243224432444444444465444432222243222222102222444446666666666666666666607654654466665465466666654666666660000022221002102102222102221002210210002176665446666666
3,022221002221022222222222222222224322224432432243244444465466544654654665432244324324444444465465446666546666666666666666607666007666600000210022224444322222222222222222221022176600
5,102100002102210021022222222432222222222223444444466666666666544666544432443243243224444443244465444466544446665466666666666660766666007666600076000000222222224322222222221000760076
6,102102210000222102101210222222224444444466666654654466546544443222243222444324444444465444465465446654666666666666660000766000000000000000221000002100210
5,210210021022222222222221022222210022222222444444654466666666666665466666666543222444444444654654465444566666546666666666666000000222222222222210021076666660000002210000
2,10000000021002102222222222243244443244443244444444444444444654444443244444444446666600007666654466666666007607600000021021021002222222231210000000000766000000760766654665444466
7,322432222222222222100021012221022243224444446654444654666543244322222222222224446654666666666666544444444444324444444466666666076000000000000000766666666666000000002222222222210076
2,210022222222102222222222432222222222244324324446544444444465466544465446543243222244322243224444456665466607666600766660760765465466665446666546666666600000000002210000210222210021
4,021002102222432444465444654432222210022100021021000022102100210222222444444446544446654654444654446654444654654654444665465444465466666600000000000002102210766660076666544666666666
2,210222222224322244322222243243224432444444444465432222243222222222224444666654666666666666666546666654466666666654654666666660000000000210222210021022221021022221002107607666600766
4,000022210221021002221022222244444444654654466666654654665446543222210222222222222100002210000002102222224444444466544446543244466654466544465444444654444446666660000000021000000221
7,1000000210002210000007660766654666666660000222102222222222222432444444444444465444444446544444466543224444446654444654666000000000000000210000210
2,210210210000221000766007607666666666600000021022222222222222243244443244444444444444444654654466543224322244322432444444446666660760076666076660766546665466665446546666666666076700
5,210021022221022210022221022222222222222222444444666666666665466666546666665446543222432444444446544446665466666666666660766666600000022222222224322102221076666666607600002102210
3,2222102102100766607607660000221022222222432224444324444444444654444654324444444444444446546544665466666666666607600000000210022244322432102100000076660076600000000
7,000000210000222222222222222222243222222444444446544665444654444654446544665465465444465466546544654666666000000000021002210210210000210221021000021021022100766666654654444665444466
6,1002102100002102222224324444654654444654322222222224322244322432432444444446544446544466544666546666666666666660766600766000760076000000000021000210000221000
1,102100000000221000022222222432444444654444444444444665444444444444444444444444666660766007600000000000000000000000000
0,002102102100222210222222222222444432222224322444432444444444444446544446654654444654665465446665466666666666660766600766660007600766000000000000221000021000210221
7,0002210022222222102222243222244324324322444432444444444432444444444444444444446546660000766000000007600000000007600000076600007666666665446544465446666546660000000000210021
5,100022222222222222210022222222222102222222244444466666654666666665466666666544665465432222443243244444432444446544654446666544666546666666666600000000222210222444310210210021000000
4,222100210221022244444444321022100210210221002221022224324444446666546544654665432244324446666665466654466665444654654444444456666666000000000002107666666660766660000000021002210210
5,322221002222102221022221002222102222222222444465466666654666654666544666654666546666666665444432222222222243244443244444654465466665466666666666666607600000000210222244444432222221
1,100210000021000000000210222244444444446544444466544444465444444446544444444444654666600000000000002100000000221000
6,021000000000002210222224444322444446654444446544446543222222222222222432444444446544446654666544666654666666666666660766007600000000000000021000221000021021
9,2100210210222210022210222222222224324444444444444444446546654654654444654665465444465444466665466666076600002210210210021022100000076666660760000000000
7,100210222222432222222222221022222222222224444324444444444654444446544466544446544465443222444444666546666666666000000000021000021000021000002210021000002176666666666666666666666660
1,210221000021021000022221022244444444444444465444465466544444444444444444446544654666666076000000000000000000000021000000
6,100002102100002210222224322224444446546654465465444465444665444465444444324322222210000002102210000222222222222444444444465444465466544666665466666666666666607666600000076000000002
3,222102222222222222222222222432222244444444444654654324432222224324322444444446654444654654665446665466666666666666607600760000007660002210222444324432243222222221022210022100076600
3,222222102221002222222210222222222222244444444654665446665466665465443222222222222222432222444444444466544446665466665466654466665466666666666666607666000000222432222222222222221022
1,2210000000021000000210222243222444444444446544444465444444444444665444444444446546666666607600000021000000002100000000000
2,10000000000000222222222243244322444324444444444444444444465466544443222243222222224444444466666666660767076666607666666666660760000002102222222210022221000000007607666607
2,000221000000007660076076666665466600021000021022222222222432443243244444444444444444444446544465443222432222224446666666666666666666544666654666666660760076000210000222210222222222
0,21002222102222222222222243222222224432222432432244443244444444446544444444665465446666546666654666666660766666666076600760760007660000000076000000000002102210
5,210000000002222222210222222222222222222244446666666666665466666654654665444444444322224324322222243222443224324324444446546666665446665466666666666666666666660760000222222222222222
0,2102100221000210021022222222224444654324322443244444444444465444444446654654466654446666544654666666666666607600000000000000000021000221000021000
6,22222210210221002222210222222224444446546546666544446546544322222222224322222243243234444444665444465465446666666666666546660766666666007660760000760000000000210000000000002100
8,1000021022222222222222243244322444444443222222224446666544654324324322444432444654444665465446665466666666666660760076000000000000210000210007600760766000000760
3,100222102222222243222244324324322444444443222224432243244432444444444444465465446666546666666666666660766600760002222222222224321022221021002210007660076076666666666546666660760002
6,102210002100002102100002222222244444444666544446544466544654322222222432432244446654444446546546666544666546666666666000076600000000221021000000210002100
7,100022102100007666666000000222222222222222432444465444654444443222222224444446666665466666654444446544444444654444666666000000002100000000760076000222102100
7,10000002222222222222222222222432102222224324444654665465446546544446654654446544654446654444654444446546666660000000021000022100021000021021000022102102100002107666666666666666666
3,210222222100007666666660000002222222222224322222222443224444466544666546666544443224324443244444444444444465446666546666666666076007607660002222224322222222102100760000007607607660
8,210222222100222222102222222222224322224432444444446546666546544324444444444654444446544466665446665466666666660000766000000000000221000021021076666660076076000000210
1,102100210002210210000210221000022244444444446544446654654444666544444466546544465446544466544654666666000000002210222100002100002210210
7,310022244322222222222222222100222222222222222222224444444446544466665444465446654654444654654444446654444444446666666666000000000002100000022100210002100002101210766666666546666666
9,10000210000222102222222222222432224432244432444465466546544446546544446654654654444654665444465466666666000000210002210021021021002210007660760076000760
3,222210766660076000002100222222221022222222222222243244444444444666546654322222244444444444446546546666544666546654666665456665466666666000000222210222102222100222102222102100766666
9,22100021002102222222222432222224432444654444444444444443244444444444322444324444446666660000760007600000000000766666666666666607600076600000000000
2,210210000000000000760766076666666600002222221022222243244324322444444444444444446654444446543222222224444654666666666666654666544666654666666666607600000000000000021002222222222222
8,10021021021002222102222222244443222444446544654666654444654324322432444432444444446544446546666666666666076660000000000000210210000007607600000000
3,222222222222210222210210076666660766666654666666660000021002222221022222222432222224432222432444444444465456543224324444444465444466546665466544666665466666666666666666076666007607
7,000021021000076666666666660000002102222222222222222222432222444444446666544654446544665465444654444446546654444446544446666660000000022100002100021000021000221
4,210021022224444444466543224432224324322221000210022100000210000000002102222444444444466544444465444444654444665444446544446546544446666000000000021000076076660076666666666666660000
1,322222222222100222210222222432444444444444444444444444444444444432432222222222243244446666660076666665446546666076666666654666666666666666660000002222222222210222222222210217600000
2,100022100210222222224322244322224324324444322444444444444444443243210222244444466665466666075465465446666546666666666076666660076660766000076000002100002222222222222224322222222222
3,210022221022222222222222222224322244322432444654444665465443243224324444324444444444654654466546666666666666666666660766660076000000000021022224444466544322224322222222222221022210
6,2100022221000021022221002102222222244444444666666546544654665444432222224443244444444654444654654665446665466666666666660760000000000000000002102210002100210
5,1000222444443222244322224324444444465466666666666666666607600000222210000000210
0,0021000210022221022222222224322222222443243224444324444444465444444446654446546544665465465446666546660766666666660076607600007654466660000210002210000210000000021000221
1,22102102221000022102221000022102222222244444466546544446546654654465444654665446546546546654465465466544654666666000000000022100210210221002100022210000
8,1022102221002222102222243222222443243224444324446544446654654324444443224446654444654654466665466666666666666076600760000000021000222210021000760760076600000000
6,002100021000022222222444444446544444465444444665444654444444443210000221021000022210221022222432243244444444446544444466544666665466666666076666660076076600007600000000000021000000
9,002222210222210222101222221022222244444444654432222224444466544666544466665465446546654654654465444665446546660000000021021002100022100210210766666666665466666666076600000022102221
2,102100221022222222222244443244432244444444444444444665444465444432222221002222102222244444444666546666544666666546666666666660000000000210000210221000000210000000000076076666546666
1,2210002102100000021012102222243224444665444654444654654444665444444654446544444444654565466666076600000022100000021000021000210000
6,021022100210210222222100210222222444444446666665465444465466665446543222222102224322222243244444444654654466546665444466665466666666666666076666007600000000000021000021022100002102
0,3100210222210210022222210222222222222432344432444444446544444444444444444446654465465466544666666665466666666076666600766660760000766660000021000000221000000210210222
2,222100222222102102222100210222222224324444654654665444444444444444654465465432222222222222222244444466666666546666666666607666665466665446666666666666660000000000021022102222222222
8,022102100222102222222222244443244444654432222244465446544432224322224432444444444465465446666666666666546666660766666666000000000000000221007660760760000000000210021
0,02100222210210210021022222244443222222224322444432444444444444444444444654665444465465446666665466666666666666607666007666600076007660000000121000210000210221021
8,222210222100222210222224444444444666544322210221002102102222100210222222444444444465446666546666546544654666654446544654654665444444446544666654666666660000760000000021022102100007
8,21000022222222222222210222222432222224444324444444465444466543224443244444444444444465446666546666666666666660760076000000000000210021000221076666666600007666600000000
9,100002102100210222222222222243244443244443224443244444444654444444444432444444444466607660000765466666666660766660760076000007660000000000022100000
1,2100210002102210000210210000222222444465444665444465444654465444665444465465444654466544465446546666660000002102210000210210000210221000
2,210022221022222222222222222224322244322224444465444444665444444322224324432222444444446666660076076666076666666666546666546666666666076076607600000000210022221022222222222221022243
2,100002102221002222222210222222432222224432222444446654465465466544654654654665446665465466544446546543222222224444666666666666666666660000002210210000210221021002102222102102100210
1,1022221000210021000221002102222224444444444444446654654444446546544665465444444654654445654666666660000000000000221000210000002102100
4,000021021000022222244446544465444466543222210222222100000021000000002224322444444444446654444444444444444444444444444444654666666000000000000000000000076666666666546660766000000221
8,21000022102222222222432224432244432444444443244443243224444324446544446654446544654666666666666607666007600000000000000000766000000760000000000
1,100000000000760000000000222224322444444444444444444444444444444444444444444444666666000000000000000000000000
4,002102102100222244324444465444465466544322221002102100022100210002100002222224324444444465446544466544654446546544446654654654444446545654666666660000000022100002102107666666666600
4,102222224444444444444444444444443210021022221022210221000000000000000210000222444444444444444322444444444444444324444444444444446666660000000076000000000007654466546546546544666654
5,221022210210022222222222221022222222444465466666654666666546665444432224324432244432444444444444444446544666654666666666666000000002224322222210210000000000076076076607666660076600
1,100000021000000000000022222244444444444446654444444444444444465444444324444446546666660000000000000000000000002210
8,0221022222222100222102222222222222224324432244444444665465465446654654654654466544432244443244465444466666666666666666666666666600002210002102100007607600000000000000000210021
7,321000000210222222222222222224322222244324443244444444444654654446654465444654444654446654444666660000000021000021000000210221000210021000000760766666666666665465444465444444444466
7,322222222222222222222222221002222222222222222244444444465444665444465446544466665444444465465466544446546544666666666600000021002100021002210000210210000210001210766546666666666666
9,10021000210022221022222222224324432444654444654654324444444465444444665444444654444446666666600000021000221000021000000210007666666007666076000
7,022102221002222224432222222222100002222224324444654444446546654654444666544466544654654654444665465432444466666666000000002210000210002100210221000210000222107666666666654446666544
0,0022210210000222222102222222222222432224432222444654665444444654444446546666544666546666546666665466666666666666607600000000210002210000210210221
6,2210002102100002102210000222224444446544444465465444466546543222222224324444444444465465465446666546666666607666000000000000021000021000210000
9,00021002102210222221002222224432222444444444466544446544444465444444444446544444444466660000000000000000002100000076546666666666076000000021
4,210021000222222444444446544466544322222210000210000002210000002102224444444444444654444443222222224444465446666666666546654444446544465444466660000000000000221000766666666666660076
5,10000022100210210222210022210222222224444444465465446666666666654443224444324444444444446544446666546665456666666654666660000002102222222222102210022210000007607607660000
6,102102210000210000002222224444444444665444465465444465444665444432210210000210222210222432432244444466544465444465466665444466666666076666600007660000000000000221000210000210
2,022222222222222222222224444443244444444654444654654322222222222222222222222222444444666666666666666666666666666666666546666666666600000121022210221021002102102210000766076660766546
5,022102221002222102222222222222222222224444654666666546666666666546666544654654324432222222222222224322243224324444444465446654654654466665466666666666607666600000022222243222222102
7,000021021000022222222222224444322210022222222223432444654444665444654465466546546544446666544466654444446544446666666666666000000210002210021021021002210210002221000022107666654666
4,222432444444444444654432222222210021000760000000000000000000000222222444444443244444444444443244432244446654322444444444446654666660000000000000766546665446666666666666000000000000
7,100022222243222222102221012102224324444446544446544444432222224444466666666544446654444322444444444466666666000076600000000002210766666666666000000002222222222222100000076666666666
2,102210210022210222222222222243244324444444444444446544444322222222222224444446546654466666654666666666666546666666666666666607660760000000000021022102222243222222102210075666666666
3,222222222210222210217666666666666666666666000002100210222222222222222432222224432224322444444446654444654444444444446544446654654654466666654666666666666666666607670000000000222222
0,32102102221002210222222222222222224322244322444324444444444444446544444466546546666544654446666665446546666666666666660760076076607600000000000002100022100002100000022
8,310022210222210222222222210022102222244444444654654466546546665446654443224444444444444665465466654566654666666666600000000000002100021002210007660000000000222
4,210000210222222444444444465444565432222221022221002100021000022100021002102222444444444466544446544443222244444665446666666666543222444666544654665465446546666666600000000210076666
8,222222221002222221022222222222222432222443244444444444444465466665465466654432444444446546654654465466666666076666007600000000002102222100760766000760000760000000000
0,102100210222210210022221022222222432224444654444444444654444444466544444444654465444666654465466666666666607666600007600000000000000021021000000222210
0,210210000221000021022222243244322243224444444444444444444444446654446544446546544666654666666660760076076600000000000002210000000021000
9,00210210222210021022222222432443222244444444444444444444444444446654444446544444466666600002210000000021000000002100000000007666546654666544654666666666660000000000221
7,102100222222222221022222222222244444444444446544444432222222243244444465444666666666666654444444465446546666000000000022100766660000000021022221000021000766666666666665466666000000
7,021002222221022224322244324443224444324324322102102224322444432444444446546654666546666665444444654466546660766660076000000007666076666000000210221000076666666666600000000002222221
9,0221022222100222222102222222222222432444432444654465444444665444654444654446546654444666546545654666666660000221021000210021022102100007666654666666660760760000000000210021
8,22221022210022221022222222222222222224324444444443224446654444443222244444444444444466665466654665446666666654666666666666076666660076076600000000000012100000767000221000210000
2,210221000000210760076607666076666660000002222222222432222224432444322444444444446654444465444444666544322222222432224444446666666666666666666666665466666666076000021022222222102210
1,1021000021000076000210001210222444444444444444444444465444654444665444654444446544446666660000002100000000221000000210
6,00000221000021021000022222222432444466654654665444465444465444322210222243244444444654444654665465446546666666666000000000000000002100000021000021
5,007600021000022222222222222222222222210222432343244465466666666666666666666544654443222222222222443224324324444444444444666546666666666666666666666666666666666660000760002222222243
5,100210210222210022210222222222222244444466666654666666546532432432243244443244444465444654665444465465444466660760000002102210000210000210760007666600760760760
1,00002102100000022102100002102222444444446654444446544446546544466544446546544446546654444654666666000000002210210000210210000221021
1,1000000000000000002222224444443244444444444444444444444432244444444444444466666607600000000000007660000000000000
9,10002100002210000222102222224324444324444444444444654444465444465444665446546544446666546660760000210210210022100021000076666076000000
7,10222222224322222222221022102100222222443244444465466546666654466544446543222244446666665444554444446654444446660000000000000210000000000021000022100766660766666607600
7,10000000022222222432222224432222222243222244444444446654465465444654466544465444465444444654666666000000002100002100000022102100021002100076660076666660766666
8,210222210022222210222222222222222222243244444444444654654666654466654324444444444444446546654654465466666666660000766000000000022100002102100076660076607600000000
6,2100022100210222102210000222224444444465465446546654654465444654444321002102222102222243224444444466544444465465446666546666666607666007600076600000000221000000210000210
4,210221021000022222244466544446546544654322222222224321000000000000000000000000222222444444444444444444444444444444444444444444444654666600000000000000076666666666076666666666666660
7,100002102222224322221022222222222222222432444444444444465444466544465465446546654654444654444446546666666607660000002210000210210210022100021021002100022100007665466654465444665446
5,102102210021021022222222100222210222444465444666666546666665446544465443222222222243244444444446546544654665465446666665466666666660760000002224322222210222210222100210002210076666
3,100002222102222222222222222222432443244444444654654654444322222432243244444444444666654654666544666666546666666666666000000222222222222210222222102100210007666007666666666666666660
1,2100210210002210021021000022102222222244444444665465444444666654444654654654444666654446532444654666654466654666666076000021000210022102102100210002210
6,221022210210221000021000021022222222444444444465446544466544654654654665446543222222222222222224322444444444444466666666666000076544654666666666666666666666600007600021000000210221
4,000222222444654445654654322222222222221000210021000221000021000210000222222444465444446654465444654444665444444666546544466544654446544446666660000002102210000210766666666666665465
5,100210210222222100222222102222222222224444666546666546665466666666544322222222224322243224432432444444444444654465466546544666546666666666666666666600007600000000222443224443222222
7,102100222222443222222222210121022222432244446654444444444444444432222444466666654443244446543244446546660767000000000000766666666666600002221022221022210000221000000766666666666666
4,210222244444444446654444443222222222100002100000210000210001210222222224444446654654444654444443222222222222244444666666544666666665466546544444444444654666666000076000210000210007
1,2100000021021000000221000022222444444446544446544465444466544444465444446544446546654444666660000000021021000000000210002210
8,1000000000021002210222222222222432444444446532222444444446654654666544444444444444466544446665466666666076666000000000000022100002102100000000
3,210022222210210760076607607666666000000222222432222443222432444444444444465466654324444324443244444465444465466666666666660766666000000222432222224322210221000000766000760076076000
5,100210210000222222102222222222222222222432344444666666546666666666654466654322243224432432444324444446544446546546654466654666666666666607600760000000022244322222222100222210210000
1,1000000000007660000002210222432444444322444444444444444444444444444444466544446546666660000000022100000000000000000
7,002100022222222224321022221002102222224444654446654444654446544446544466544446544465444465444565466666000000210002100000021002210002100002100000076665446654654654466666600000021022
1,10000210002100000000021022222222444444446544446544465444444665444465444654444446544444466666607600000021000000210000210002210
1,0000000000000210000002222222244444432444444444444444444465444444444444444444446666666607666600760000000021000000000000221
8,210000210222210022210222222222222222224444446544444465466546544654654665465444444444443244465446546666666666666076660000000021000022221021000000760000000000
6,210221002221022222244444444666654444654654444444444322210222243210222222222222243222444432244444444665465446666546666666666666666607666660076607607600007660000000000000000022100000
4,222222224444324444443224444444432432222222222222221021007600000000000000022244322224324444322444444444444444444432444444666666666600766666666607666666666666660766660760000000076700
3,210222243222222222222210002176666666600000000002222222222222224324444444444444654444446654654324444322444444324446545666546666666666666666666666660766600766660007666600000000221002
8,102210210022210222222222222222432222443244444444444465444466546544443244444444654654654466546666666607600000000210000221021000076666076076660076600000000
3,100002102221002222221022222222222222222432343244444654444665466654444324444444444444446546666546665446666665466666666666666666076666000000002100222222444432222221022222222221002210
1,100000021000000000002102222444432444444446544444444446654444446544444465444654444666600000000000000021000022100000
2,210022221022222222432443222444444444444444444432243244324324322444444324324444666660766000076000076076607654654654444665444465466666600000000000002210210210021022100000000000000076
8,210221002221022222222224322444444444444466546544322221002102222102222244444465465466665465444444324444444465444466666666076007660760760000002100000000007600760766076000000
9,10021000210021022222222222432224432444444444465432444444444446546544465446654446544446666660000002210000002100000076666660760760000000000
0,1000221002102224322224432224322432224432444322444444444444466544465465446546666546666666666666660007600007600000000002100000000002100
9,1000021000210022102222222243244324444444444446544444444444654444444444446654444666660000000000210000000007666607607600000000
